Annotator,Timestamp,RepoName,FilePath,NSO,UMM,TNES,NMVP,NSM,RENES,RVP,OSP,AIC
annotateur6,2025-12-20T22:45:24,sii-research/siiRL,sii-research-siiRL-297950a/siirl/models/model_utils/visual.py,,,,,,,,,
annotateur6,2025-12-20T22:45:24,NVIDIA-NeMo/Automodel,NVIDIA-NeMo-Automodel-4e9d32b/nemo_automodel/components/models/llama/model.py,,,,,,,,,
annotateur6,2025-12-20T22:45:24,xhguo7/PAPO-Eval,xhguo7-PAPO-Eval-b57d909/evaluation/mmlu/mmlu.py,,,,,,,,,
annotateur6,2025-12-20T22:45:24,deepsense-ai/ragbits,deepsense-ai-ragbits-c8487b2/packages/ragbits-core/tests/unit/llms/test_litellm.py,,,,,,,,,
annotateur7,2025-12-20T22:45:37,zldscr0/SENT,zldscr0-SENT-2a7c40f/eval/opencompass/configs/models/qwen/vllm_qwen_series.py,,,,,,,,,
annotateur7,2025-12-20T22:45:37,zldscr0/SENT,zldscr0-SENT-2a7c40f/eval/opencompass/configs/models/gemma/vllm_gemma_3_12b_it.py,,,,,,,,,
annotateur7,2025-12-20T22:45:37,zldscr0/SENT,zldscr0-SENT-2a7c40f/eval/opencompass/configs/datasets/needlebench/needlebench_4k/needlebench_multi_reasoning_4k.py,,,,,,,,,
annotateur7,2025-12-20T22:45:37,zldscr0/SENT,zldscr0-SENT-2a7c40f/eval/examples/eval_corebench_2409_longcontext.py,,,,,,,,,
annotateur7,2025-12-20T22:45:37,zldscr0/SENT,zldscr0-SENT-2a7c40f/recipe/entropy/main_entropy.py,,,,,,,,,
annotateur7,2025-12-20T22:45:37,zldscr0/SENT,zldscr0-SENT-2a7c40f/verl/third_party/sglang/parallel_state.py,,,,,,,,,
annotateur7,2025-12-20T22:45:37,zldscr0/SENT,zldscr0-SENT-2a7c40f/verl/models/llama/megatron/layers/__init__.py,,,,,,,,,
annotateur7,2025-12-20T22:45:37,SqueezeAILab/MultipoleAttention,SqueezeAILab-MultipoleAttention-db65e51/transformers/src/transformers/models/idefics3/convert_idefics3_weights_to_hf.py,,,,158;163,,,,,
annotateur7,2025-12-20T22:45:37,SqueezeAILab/MultipoleAttention,SqueezeAILab-MultipoleAttention-db65e51/transformers/tests/models/auto/test_tokenization_auto.py,,,,74;80;86;91;99;107;114;122;129;134;180;182;186;191;197;206;210;216;232;253;294;297;309;312;316;320;328;336;344;357;377;380;385;390;397;402;415;423;435;446;448;513;516,,,,,
annotateur7,2025-12-20T22:45:37,SqueezeAILab/MultipoleAttention,SqueezeAILab-MultipoleAttention-db65e51/transformers/tests/models/llava/test_processor_llava.py,,,,81,,,,,
annotateur7,2025-12-20T22:45:37,SqueezeAILab/MultipoleAttention,SqueezeAILab-MultipoleAttention-db65e51/transformers/src/transformers/models/chameleon/processing_chameleon.py,,,,,,,,,
annotateur7,2025-12-20T22:45:37,SqueezeAILab/MultipoleAttention,SqueezeAILab-MultipoleAttention-db65e51/transformers/tests/models/cohere/test_tokenization_cohere.py,,,,,,,,,
annotateur7,2025-12-20T22:45:37,SqueezeAILab/MultipoleAttention,SqueezeAILab-MultipoleAttention-db65e51/transformers/src/transformers/models/llava_onevision/video_processing_llava_onevision.py,,,,,,,,,
annotateur7,2025-12-20T22:45:37,SqueezeAILab/MultipoleAttention,SqueezeAILab-MultipoleAttention-db65e51/transformers/src/transformers/models/instructblipvideo/image_processing_instructblipvideo.py,,,,,,,,,
annotateur7,2025-12-20T22:45:37,Visual-AI/3DRS,Visual-AI-3DRS-0401f54/transformers/src/transformers/models/clip/tokenization_clip_fast.py,,,,,,,,,
annotateur7,2025-12-20T22:45:37,Visual-AI/3DRS,Visual-AI-3DRS-0401f54/transformers/tests/models/auto/test_modeling_tf_auto.py,,,,,,,,,
annotateur7,2025-12-20T22:45:37,Visual-AI/3DRS,Visual-AI-3DRS-0401f54/transformers/src/transformers/models/llama/modeling_flax_llama.py,,,,,,,,,
annotateur7,2025-12-20T22:45:37,Visual-AI/3DRS,Visual-AI-3DRS-0401f54/transformers/src/transformers/models/imagegpt/convert_imagegpt_original_tf2_to_pytorch.py,,,,,,,,,
annotateur7,2025-12-20T22:45:37,PaddlePaddle/PaddleNLP,PaddlePaddle-PaddleNLP-587a5cd/paddlenlp/transformers/qwen3_moe/configuration.py,,,,,,,,,
annotateur7,2025-12-20T22:45:37,PaddlePaddle/PaddleNLP,PaddlePaddle-PaddleNLP-587a5cd/slm/model_zoo/gpt-3/ppfleetx/data/tokenizers/tokenization_utils_base.py,,,,,,,,,
annotateur7,2025-12-20T22:45:37,PaddlePaddle/PaddleNLP,PaddlePaddle-PaddleNLP-587a5cd/paddlenlp/transformers/deepseek_v2/tokenizer_fast.py,,,,,,,,,
annotateur7,2025-12-20T22:45:37,confident-ai/deepeval,confident-ai-deepeval-847e12c/deepeval/models/llms/gemini_model.py,,237;240;253;281;284;297,237;240;253;281;284;297,,,,,,
annotateur7,2025-12-20T22:45:37,confident-ai/deepeval,confident-ai-deepeval-847e12c/deepeval/models/retry_policy.py,,,,,,,,,
annotateur7,2025-12-20T22:45:37,confident-ai/deepeval,confident-ai-deepeval-847e12c/deepeval/openai/utils.py,,,,,,,,,
annotateur7,2025-12-20T22:45:37,Upsonic/Upsonic,Upsonic-Upsonic-f586dcf/src/upsonic/usage.py,,,,,,,,,
annotateur7,2025-12-20T22:45:37,Upsonic/Upsonic,Upsonic-Upsonic-f586dcf/tests/smoke_tests/test_knowledgebase_context.py,,,,,,,,,
annotateur7,2025-12-20T22:45:37,xorbitsai/inference,xorbitsai-inference-8addbfb/xinference/model/audio/tests/test_chattts.py,,,,,,,,,
annotateur7,2025-12-20T22:45:37,xorbitsai/inference,xorbitsai-inference-8addbfb/xinference/client/common.py,,,,,,,,,
annotateur7,2025-12-20T22:45:37,ucsb-mlsec/VulnLLM-R,ucsb-mlsec-VulnLLM-R-cf47593/vulscan/train/LLaMA-Factory/scripts/stat_utils/cal_ppl.py,,,,,,,,,
annotateur7,2025-12-20T22:45:37,ucsb-mlsec/VulnLLM-R,ucsb-mlsec-VulnLLM-R-cf47593/vulscan/train/LLaMA-Factory/src/llamafactory/model/loader.py,,,,78;86,,,,,
annotateur7,2025-12-20T22:45:37,bf-yang/ContextAgent,bf-yang-ContextAgent-f4674bf/LLaMA-Factory/src/llamafactory/data/collator.py,,,,,,,,,
annotateur7,2025-12-20T22:45:37,bf-yang/ContextAgent,bf-yang-ContextAgent-f4674bf/LLaMA-Factory/src/llamafactory/data/template.py,,,,,,,,,
annotateur7,2025-12-20T22:45:37,Fir-lat/LaVer,Fir-lat-LaVer-abe70c7/src/llamafactory/train/pt/workflow.py,,,,,,,,,
annotateur7,2025-12-20T22:45:37,Fir-lat/LaVer,Fir-lat-LaVer-abe70c7/src/llamafactory/data/mm_plugin.py,,,,,,,,,
annotateur7,2025-12-20T22:45:37,stanford-crfm/helm,stanford-crfm-helm-26b9af4/src/helm/clients/anthropic_client.py,405,97;405,97;405,,,,97;405,,
annotateur7,2025-12-20T22:45:37,stanford-crfm/helm,stanford-crfm-helm-26b9af4/src/helm/benchmark/annotation/omni_math_annotator.py,,,,,,,,,
annotateur7,2025-12-20T22:45:37,Azure-Samples/azure-search-openai-demo,Azure-Samples-azure-search-openai-demo-35a7885/tests/test_agentic_retrieval.py,,,,,,,,,
annotateur7,2025-12-20T22:45:37,RockChinQ/LangBot,langbot-app-LangBot-2f51f5f/src/langbot/pkg/provider/modelmgr/requesters/tokenponychatcmpl.py,,,,,,,,,
annotateur7,2025-12-20T22:45:37,deepset-ai/haystack,deepset-ai-haystack-e4ca3ef/haystack/components/generators/chat/hugging_face_api.py,,,,,,,,,
annotateur7,2025-12-20T22:45:37,khoj-ai/khoj,khoj-ai-khoj-f4c519a/src/khoj/database/migrations/0038_merge_20240425_0857.py,,,,,,,,,
annotateur7,2025-12-20T22:45:37,NVIDIA/Model-Optimizer,NVIDIA-Model-Optimizer-b286165/modelopt/torch/export/plugins/mcore_custom.py,,,,,,,,,
annotateur7,2025-12-20T22:45:37,microsoft/Olive,microsoft-Olive-7c5b3b8/olive/evaluator/olive_evaluator.py,,,,,,,,,
annotateur7,2025-12-20T22:45:37,volcengine/ai-app-lab,volcengine-ai-app-lab-423c821/demohouse/ad_video_gen/backend/app/director-agent/src/director_agent/utils/types.py,,,,,,,,,
annotateur7,2025-12-20T22:45:37,Simple-Efficient/RL-Factory,Simple-Efficient-RL-Factory-d0abc1d/verl/utils/flops_counter.py,,,,,,,,,
annotateur7,2025-12-20T22:45:37,brendanhogan/2025_advent_of_small_ml,brendanhogan-2025_advent_of_small_ml-f6aacd7/src/day10/gepa_main.py,525,,848;854,,525,,,261;285,
annotateur7,2025-12-20T22:45:37,mims-harvard/ToolUniverse,mims-harvard-ToolUniverse-132458e/src/tooluniverse/smolagent_tool.py,,,,,,,,,
annotateur7,2025-12-20T22:45:37,huggingface/optimum-habana,huggingface-optimum-habana-6afa2ca/optimum/habana/distributed/serialization.py,,,,,,,,,
annotateur7,2025-12-20T22:45:37,nkkbr/ViCA,nkkbr-ViCA-96e8a61/llava/model/multimodal_encoder/dev_eva_clip/eva_clip/transform.py,,,,,,,,,
annotateur7,2025-12-20T22:45:37,fereenwong/cdViews,fereenwong-cdViews-5b64ba3/llava/model/multimodal_encoder/open_clip_encoder.py,,,,,,,,,
annotateur7,2025-12-20T22:45:37,NVIDIA-NeMo/RL,NVIDIA-NeMo-RL-48dbb37/nemo_rl/environments/math_environment.py,,,,,,,,,
annotateur7,2025-12-20T22:45:37,Marker-Inc-Korea/KO-VLM-Benchmark,Marker-Inc-Korea-KO-VLM-Benchmark-1c786dc/tests/ko_vlm_benchmark/nano_banana_pipeline/test_pipeline.py,,,,,,,,,
annotateur7,2025-12-20T22:45:37,shell-nlp/gpt_server,shell-nlp-gpt_server-8fad613/tests/test_openai_chat.py,7,7,4;7,7,7,,,,
annotateur7,2025-12-20T22:45:37,InternLM/ARM-Thinker,InternLM-ARM-Thinker-b70dfe9/verl/models/transformers/llama.py,,,,,,,,,
annotateur7,2025-12-20T22:45:37,GetStream/Vision-Agents,GetStream-Vision-Agents-b5649a8/examples/02_golf_coach_example/golf_coach_example.py,,,,,,,,,
